filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_61_ch_479_strand.fast5	2cb8a2d6-a80c-425e-a191-b0f0c88f00bc	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	479	3	129.094290	3.292165	826	FALSE	129.094290	826	3.292165	40	3.071772	0.000000	94.357452	3.494720
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_42_ch_75_strand.fast5	7b6a96a6-7a82-49d8-974a-4ecd68f5cca6	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	75	1	65.286521	17.990704	4515	TRUE	67.433267	3976	15.843958	1048	8.329084	0.000000	128.465927	16.495081
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_24_ch_208_strand.fast5	ebc6a9cf-4922-43fe-8399-c94c3b6db287	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	208	3	37.179283	3.899402	978	FALSE	37.179283	978	3.899402	105	3.711920	0.000000	90.443367	6.989441
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_30_ch_310_strand.fast5	f6d5e863-6d32-458b-9b5c-9d13396afc4c	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	310	1	84.037185	3.002988	753	FALSE	84.037185	753	3.002988	69	2.639377	0.000000	119.239868	6.989441
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_37_ch_334_strand.fast5	995010b5-8a13-4626-88ad-be5f6e5eac8f	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	334	1	69.906042	24.224768	6080	TRUE	72.893094	5330	21.237716	2128	10.520679	0.000000	111.411690	14.538037
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_65_ch_294_strand.fast5	795b842b-6e86-4213-a05a-fe7969ed1c30	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	294	2	134.514608	4.016268	1008	FALSE	134.514608	1008	4.016268	90	4.105183	0.000000	122.175430	8.107752
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_24_ch_222_strand.fast5	298761da-fb57-41e5-a880-f7f8665979b2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	222	1	49.669655	44.461155	11159	FALSE	49.802457	11126	44.328353	846	4.006465	0.000000	96.454285	6.010919
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_19_ch_204_strand.fast5	6a2aa0ce-1f64-49a2-838d-d51049dcb10f	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	204	1	27.766268	6.916335	1736	FALSE	29.431275	1318	5.251328	75	2.668154	0.000000	138.670517	5.311975
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_19_ch_478_strand.fast5	dc8a4ee1-f2ad-4ebe-8f54-676d53f46fe2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	478	3	34.609894	3.143094	788	FALSE	37.364542	97	0.388446	1	2.288829	0.000000	125.949730	1.397888
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_41_ch_36_strand.fast5	351ad8c4-ec17-4e26-9371-058dc83c35fb	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	36	1	73.861222	7.165339	1798	TRUE	77.061421	995	3.965139	235	8.487003	0.000000	113.788101	12.580994
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_57_ch_427_strand.fast5	f1b47fea-44ad-44d6-bec3-f549185cbdfd	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	427	3	104.949535	34.002988	8534	TRUE	108.047809	7757	30.904714	2487	9.877897	0.000000	104.422249	13.559516
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_6_ch_277_strand.fast5	08e96fba-f120-476b-b184-e0f3d73cbc78	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	277	3	10.790173	4.193559	1052	TRUE	12.115870	719	2.867862	142	8.483732	0.000000	122.455009	10.344373
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_61_ch_304_strand.fast5	9f93bde4-185c-4ef2-a9e0-548db1a6bb25	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	304	1	112.452855	6.887118	1728	TRUE	114.216799	1285	5.123174	375	7.319673	0.000000	127.627197	12.161628
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_154_ch_388_strand.fast5	ea5f8cfe-f379-4a60-99f9-4bfe5912073c	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	388	1	197.029880	10.877158	2730	FALSE	199.568725	2092	8.338313	688	4.993095	0.000000	77.163429	10.064795
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_25_ch_129_strand.fast5	983d1b79-5f61-471c-8da7-65a3b1ab86b3	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	129	1	31.097278	6.445551	1617	FALSE	34.514276	760	3.028552	10	2.054971	0.000000	130.283188	1.537677
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_64_ch_248_strand.fast5	e95e217e-e23c-40eb-a962-f30431adc6c9	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	248	1	134.988380	3.963811	994	TRUE	136.798141	540	2.154050	189	10.181998	0.000000	118.820496	16.774658
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_31_ch_468_strand.fast5	69a088cc-de43-4af1-aaa7-e43ab8bd90dc	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	468	3	92.741700	3.454183	867	FALSE	92.741700	867	3.454183	55	4.386237	0.000000	122.455009	12.580994
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_51_ch_3_strand.fast5	6aa0a91d-e7a1-412b-9f51-e6fea47830e9	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	3	2	95.010624	38.054117	9551	TRUE	98.043493	8790	35.021248	1547	9.928628	0.000000	112.390213	15.097193
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_60_ch_36_strand.fast5	56f07168-a80f-4666-a0fc-f58fc1f5d8c7	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	36	1	106.181939	4.005312	1005	FALSE	106.181939	1005	4.005312	45	4.062227	0.000000	95.615555	4.752820
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_17_ch_196_strand.fast5	be58eac7-0c91-4793-846d-d3e259c70a44	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	196	3	27.637450	3.200199	803	FALSE	27.637450	803	3.200199	49	4.378223	0.000000	103.583519	19.710224
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_133_ch_2_strand.fast5	3a3b6ae0-9994-416f-a81a-a98bd843eaea	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	2	1	178.990704	4.429615	1111	FALSE	178.990704	1111	4.429615	50	2.493700	0.000000	141.885651	3.774298
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_64_ch_424_strand.fast5	12bf5fab-b7e5-4141-bdd7-c864ee508791	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	424	3	154.065737	7.431275	1865	TRUE	156.628818	1221	4.868194	303	7.663975	0.000000	123.573318	13.419727
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_128_ch_233_strand.fast5	ab44db8f-b946-48cd-8197-25a471ebd8d2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	233	1	195.645750	3.071381	770	FALSE	195.645750	770	3.071381	52	5.479293	0.000000	96.733864	9.645429
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_16_ch_498_strand.fast5	f04ac2cb-b969-4059-b456-47b76d9809a3	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	498	1	39.072709	3.209827	805	FALSE	39.072709	805	3.209827	35	4.497405	0.000000	116.444092	15.796137
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_17_ch_363_strand.fast5	e28489a7-6c1f-4730-a8f0-f35d4bd3f79e	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	363	3	25.099270	16.860890	4232	TRUE	29.316733	3173	12.643426	1101	9.363907	0.000000	110.013802	16.215504
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_25_ch_37_strand.fast5	2bdc0c43-df3c-49a3-9bd8-3774bbfe7621	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	37	1	55.171979	3.256308	817	FALSE	55.171979	817	3.256308	103	4.418423	0.000000	93.798302	5.731342
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_33_ch_325_strand.fast5	6f682e03-17ec-49bf-9db6-99fce34dc0f1	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	325	4	70.377158	6.090969	1528	FALSE	70.377158	1528	6.090969	56	3.630995	0.000000	98.551117	4.193665
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_18_ch_303_strand.fast5	9761dbb1-63e1-4057-877c-8ff13739ba49	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	303	4	47.829681	3.546149	890	FALSE	47.829681	890	3.546149	34	4.874754	0.000000	95.475761	11.742261
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_36_ch_400_strand.fast5	d0edd628-da61-43ea-b192-4b21eb6dd6fb	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	400	1	60.808101	7.424303	1863	TRUE	61.973108	1571	6.259296	626	7.862084	0.000000	115.185989	15.796137
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_48_ch_247_strand.fast5	143fe9a0-ac72-4710-a78b-646b4201a597	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	247	1	89.245020	4.886122	1226	TRUE	90.673307	867	3.457835	247	9.523440	0.000000	116.444092	12.301416
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_118_ch_255_strand.fast5	ffa12409-8434-4dd2-9fed-c7a8195c9446	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	255	4	220.972444	8.221116	2063	TRUE	225.167331	1010	4.026228	261	10.123814	0.000000	113.228943	13.699305
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_111_ch_239_strand.fast5	d7dc32ea-feec-4677-9bae-95da73cb7e9b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	239	1	212.520252	13.478420	3383	TRUE	215.022244	2755	10.976428	825	10.066399	0.000000	109.594437	15.935925
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_119_ch_428_strand.fast5	3200b6ff-6b2b-4113-b25f-a0a7b5e9f602	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	428	1	176.921315	8.631142	2166	TRUE	179.649734	1481	5.902722	408	8.075893	0.000000	115.325775	14.398249
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_42_ch_56_strand.fast5	61cbee8b-b071-4e02-a706-72f7415a6ec3	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	56	2	132.490372	6.461819	1621	FALSE	135.234064	933	3.718127	191	6.812787	0.000000	125.250786	10.204584
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_22_ch_104_strand.fast5	64efff86-8af6-4754-b4d4-cfa675384d43	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	104	1	41.645750	5.382802	1351	FALSE	41.645750	1351	5.382802	37	3.638499	0.000000	121.756065	13.978882
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_126_ch_466_strand.fast5	ffd729df-1a58-49d1-8de3-e9bf90a4ffec	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	466	1	196.145418	17.926295	4499	TRUE	197.688247	4112	16.383466	1126	9.153287	0.000000	118.401131	16.495081
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_20_ch_11_strand.fast5	92d6de4e-3532-4dbe-8450-1e8a4ed43f58	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	11	3	58.759960	3.005976	754	FALSE	58.759960	754	3.005976	48	3.326401	0.000000	127.487404	7.129230
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_21_ch_16_strand.fast5	52345448-249e-437b-8cd9-4b2ae2566acb	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	16	3	48.316401	18.312417	4596	TRUE	51.937915	3687	14.690903	778	9.293531	0.000000	110.852539	15.796137
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_128_ch_504_strand.fast5	3f45d419-031f-4a19-b778-9eb1546694d9	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	504	3	196.467131	25.795153	6474	TRUE	199.921315	5607	22.340969	1364	10.110684	0.000000	114.347260	14.957404
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_12_ch_382_strand.fast5	ade83a41-a773-4ed0-85ce-ceed0407e80b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	382	1	39.398406	9.206507	2310	TRUE	42.304781	1581	6.300133	387	8.886872	0.000000	117.562401	13.839093
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_117_ch_374_strand.fast5	2ab906fe-81ad-431f-9287-3f01a9e48a1a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	374	1	223.043825	3.055777	767	FALSE	223.043825	767	3.055777	41	5.547361	0.000000	97.293022	9.645429
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_38_ch_362_strand.fast5	dc8ad97c-b583-403a-82f1-02ffe963339b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	362	3	60.156042	24.297809	6098	TRUE	62.561753	5494	21.892098	1471	9.784652	0.000000	108.336334	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_54_ch_423_strand.fast5	a09bab05-71cc-46bf-a0af-ed9e91d1ec53	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	423	2	152.846614	12.887450	3234	FALSE	152.979416	3201	12.754648	560	5.633131	0.000000	119.519440	11.462684
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_65_ch_367_strand.fast5	48f2f99d-eeaf-4d0f-92b6-108ae46794f1	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	367	3	130.604250	7.883134	1978	TRUE	133.167995	1335	5.319389	397	7.656320	0.000000	125.250786	13.419727
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_68_ch_473_strand.fast5	4041b893-e26a-4a5f-9277-b711d97ef2c4	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	473	1	150.230080	9.698871	2434	TRUE	153.581341	1593	6.347610	463	9.773674	0.000000	122.035645	15.656348
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_122_ch_164_strand.fast5	f636d8b1-5cdf-41a4-886d-0cac312a2d72	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	164	3	199.454183	8.173971	2051	TRUE	201.591301	1515	6.036853	495	8.801609	0.000000	101.906052	14.957404
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_23_ch_176_strand.fast5	eecb8e03-8668-4bec-85e7-c689aac922df	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	176	4	59.532869	4.001328	1004	FALSE	59.532869	1004	4.001328	56	5.605301	0.000000	78.561317	6.150708
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_72_ch_469_strand.fast5	a6298054-fe56-4b7b-9def-1a0a2922c20a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	469	1	213.517596	3.783533	949	FALSE	213.517596	949	3.783533	33	4.868947	0.000000	98.690910	17.194025
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_121_ch_229_strand.fast5	fb515e13-7423-4832-844f-d41811def55a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	229	1	203.671979	11.651062	2924	TRUE	205.973108	2346	9.349934	590	9.440671	0.000000	110.433167	16.495081
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_69_ch_266_strand.fast5	aee4a08d-f6ab-4d54-a1ce-0a221b78ea14	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	266	4	131.842297	3.051129	765	FALSE	131.842297	765	3.051129	25	4.411546	0.000000	100.508163	6.010919
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_19_ch_466_strand.fast5	bfa8a214-7e51-4bcb-be86-a41dc8e8ae34	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	466	1	23.396746	3.182603	798	FALSE	23.542829	762	3.036521	42	4.004701	0.000000	105.540558	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_102_ch_459_strand.fast5	990573cf-39bd-4207-8433-135241cd40e2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	459	1	179.588977	5.630146	1413	FALSE	179.588977	1413	5.630146	174	3.809351	0.000000	115.745148	7.269019
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_18_ch_423_strand.fast5	4909f68d-49d8-42bb-8276-7be49d550513	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	423	2	39.668327	8.819721	2213	TRUE	41.976428	1634	6.511620	526	10.941096	0.000000	108.056763	15.796137
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_106_ch_472_strand.fast5	41de81af-0258-49c2-bd21-c2400103b934	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	472	1	198.660359	4.150066	1041	FALSE	198.660359	1041	4.150066	63	4.278678	0.000000	121.057121	13.140149
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_23_ch_180_strand.fast5	df69e3e3-ecbf-4f8d-ab07-634fc7b4efdb	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	180	3	45.750996	3.837981	963	FALSE	49.432935	39	0.156042	2	2.305256	0.000000	123.014160	1.957044
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_107_ch_46_strand.fast5	ddb2a7a4-6b8a-48a6-b3fa-a8c5c759548a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	46	1	199.297809	3.396414	852	FALSE	199.297809	852	3.396414	24	4.885050	0.000000	103.583519	18.731703
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_62_ch_316_strand.fast5	706ec0f3-4815-485b-ab11-d75630f45732	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	316	3	119.770252	19.181939	4814	TRUE	123.421979	3898	15.530212	1457	8.147253	0.000000	97.991966	9.645429
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_68_ch_60_strand.fast5	c38ef3b2-4097-472d-a898-004a3c04bf25	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	60	3	199.910691	17.083001	4287	TRUE	202.610226	3610	14.383466	936	9.302755	0.000000	115.745148	14.538037
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_118_ch_385_strand.fast5	54f50f29-1a40-4aed-8fbb-3e8da3dbd4cb	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	385	4	200.038845	18.325365	4599	TRUE	202.276228	4038	16.087981	1043	8.568032	0.000000	103.164146	13.000360
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_46_ch_368_strand.fast5	3156913a-2c35-448c-9b9e-f3eaf9c0502d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	368	1	116.825365	18.657703	4683	TRUE	116.825365	4683	18.657703	418	9.225303	0.000000	106.519081	15.516560
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_101_ch_104_strand.fast5	d8c85d39-21e9-4dd6-bd25-fd80508a24fd	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	104	1	201.861886	7.588645	1904	TRUE	204.695551	1193	4.754980	358	9.410658	0.000000	108.895493	15.097193
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_31_ch_502_strand.fast5	d4049793-b6ea-49f6-b86a-d6c3d91c1dec	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	502	4	74.263944	3.706175	930	FALSE	74.263944	930	3.706175	26	3.947033	0.000000	130.143387	4.053876
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_57_ch_352_strand.fast5	af999219-9390-4d3e-bc72-baab0058aac9	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	352	1	112.702523	3.306109	829	FALSE	112.702523	829	3.306109	102	3.857822	0.000000	123.713104	2.795776
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_171_ch_372_strand.fast5	629d503e-212f-4ea6-828c-50091bd8018c	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	372	1	170.680279	7.362218	1847	FALSE	174.841301	803	3.201195	52	3.788889	0.000000	90.443367	6.430286
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_54_ch_460_strand.fast5	f1992c5b-c1af-48f2-8f8f-009d192f227b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	460	4	94.937251	29.887782	7501	TRUE	98.169987	6690	26.655046	2118	10.442141	0.000000	116.723663	13.978882
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_33_ch_302_strand.fast5	93f613e6-4ed1-402e-9330-1a48b221ce63	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	302	3	78.072377	5.224104	1311	TRUE	80.023904	821	3.272576	185	8.601181	0.000000	120.358177	14.538037
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_73_ch_77_strand.fast5	83cdaff1-b0a7-45d0-ac97-06fb62cf472f	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	77	1	165.577689	4.391434	1102	FALSE	169.421647	137	0.547477	1	2.369407	0.000000	129.304657	1.537677
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_21_ch_198_strand.fast5	c892facc-6531-4516-ad83-c54af024d9e3	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	198	3	29.582005	28.845950	7240	TRUE	32.911355	6404	25.516600	1484	7.879307	0.000000	114.766624	13.839093
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_37_ch_86_strand.fast5	6fba420d-4e0c-4ab8-9052-0020fbf7a2ab	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	86	1	46.620850	11.806773	2963	TRUE	49.472776	2247	8.954847	667	9.112867	0.000000	117.143036	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_35_ch_397_strand.fast5	c4923120-5c36-4586-96ef-ec469edabd8b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	397	1	75.504980	7.791833	1955	TRUE	77.564741	1438	5.732072	571	9.542550	0.000000	104.701828	15.097193
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_41_ch_55_strand.fast5	f3fb264e-76cd-4109-a683-f410216893ee	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	55	1	61.323041	13.721116	3444	TRUE	65.475100	2401	9.569057	581	7.912336	0.000000	115.605354	12.161628
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_66_ch_341_strand.fast5	776bf819-c53e-4bc0-9569-b3f67e5626de	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	341	1	116.286853	4.797477	1204	FALSE	116.286853	1204	4.797477	59	4.429725	0.000000	125.670151	13.559516
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_29_ch_127_strand.fast5	8e74ecb3-f6f4-43d2-8dca-d1c0ca70c1af	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	127	1	50.570053	7.858234	1972	TRUE	53.623506	1206	4.804781	359	9.546124	0.000000	117.981766	15.376770
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_17_ch_456_strand.fast5	d714cd89-e2dc-45b5-aec4-7470f6f5e3ef	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	456	1	26.462483	9.835657	2468	FALSE	26.462483	2468	9.835657	378	6.965013	0.000000	115.465569	16.774658
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_243_strand.fast5	c165d2db-6bd4-4e51-91fe-8262b0e96d8e	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	243	1	155.272244	4.727756	1186	FALSE	155.272244	1186	4.727756	32	4.619476	0.000000	117.143036	17.194025
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_109_ch_40_strand.fast5	28d76b67-e643-49e1-9fa2-81ca7336b072	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	40	3	199.520252	4.398738	1104	FALSE	199.520252	1104	4.398738	103	2.728961	0.000000	122.734589	4.193665
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_68_ch_236_strand.fast5	ae6afecb-70c3-41fe-b905-8a68a500d73a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	236	1	96.826361	37.389110	9384	TRUE	101.802125	8135	32.413347	2579	8.539494	0.000000	110.712746	14.817616
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_100_ch_460_strand.fast5	45abbdf5-06a9-490a-ac3f-5a0f248be258	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	460	4	195.811421	12.241368	3072	TRUE	197.828021	2566	10.224768	860	9.251687	0.000000	122.455009	16.355291
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_35_ch_153_strand.fast5	5e4305ae-98d5-40de-b09c-67def69bac9f	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	153	2	53.439575	4.544157	1140	FALSE	55.642430	587	2.341301	35	2.421110	0.000000	130.982132	2.516199
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_42_ch_458_strand.fast5	1d1b7620-c224-4c38-8724-1cad90046938	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	458	1	88.758300	3.465803	869	FALSE	88.758300	869	3.465803	49	3.918241	0.000000	109.035278	12.161628
